fast,mid,slow,zone,expiry,be,is_n,is_total_R,is_avg_R,is_t,is_win,oos_n,oos_total_R,oos_avg_R,oos_t,oos_win
30,110,350,150.0,12,True,72,0.00010844981501278994,1.5062474307331936e-06,1.0362865559391026e-05,50.0,31,4.0000733397529515,0.12903462386299844,0.5967380486304755,61.29032258064516
30,110,350,150.0,12,False,71,-11.0,-0.15492957746478872,-0.9605508586585702,28.169014084507044,31,11.0,0.3548387096774194,1.3017979379106648,45.16129032258064
30,110,350,150.0,16,True,74,0.00017765726274188154,2.400773820836237e-06,1.6979177906891606e-05,51.35135135135135,34,5.000110895125097,0.14706208515073815,0.7090591449233505,61.76470588235294
30,110,350,150.0,16,False,73,-13.0,-0.1780821917808219,-1.12936783118398,27.397260273972602,34,14.0,0.4117647058823529,1.5796741342347698,47.05882352941176
30,125,200,150.0,12,True,76,1.0001485587507872,0.0131598494572472,0.09347046886788803,51.31578947368421,33,3.0000805908185875,0.09091153305510871,0.44173804301080044,60.60606060606061
30,125,200,150.0,12,False,75,-4.283615749445863,-0.05711487665927817,-0.3572699920182587,32.0,33,9.0,0.2727272727272727,1.0405319634289438,42.42424242424242
30,125,200,150.0,16,True,79,2.000166497812658,0.025318563263451367,0.183000430969949,51.89873417721519,36,4.0001098358172635,0.1111141621060351,0.5602845160652858,61.111111111111114
30,125,200,150.0,16,False,77,-6.283615749445862,-0.08160539934345275,-0.5209985593138255,31.16883116883117,36,9.0,0.25,1.0,41.66666666666667
30,125,250,100.0,8,True,146,-0.372749035521184,-0.002553075585761534,-0.024593773594168058,47.26027397260274,50,11.786304950777055,0.2357260990155411,1.3310604845655032,62.0
30,125,250,100.0,8,False,135,-0.2782917640029172,-0.0020614204740956833,-0.01707851354408145,33.33333333333333,49,15.786175354387769,0.3221668439670973,1.5137664348036797,44.89795918367347
30,125,250,100.0,12,True,150,-1.372753992365797,-0.009151693282438646,-0.08922558845154209,46.666666666666664,59,15.78646744933569,0.26756724490399475,1.6554590718542384,64.40677966101694
30,125,250,100.0,12,False,139,-1.2782917640029172,-0.009196343625920268,-0.0774360444890486,33.093525179856115,56,17.78617535438777,0.31761027418549587,1.596045139730313,44.642857142857146
30,125,200,100.0,8,True,151,-2.372763065872849,-0.01571366268789966,-0.15390824670181721,46.35761589403973,51,8.786287848701985,0.17228015389611734,1.0038590564278547,60.78431372549019
30,125,200,100.0,8,False,142,-4.729120729732728,-0.033303667110793855,-0.28487606580439423,31.690140845070424,48,16.78617535438777,0.34971198654974517,1.6229596585304134,45.83333333333333
30,125,200,100.0,12,True,156,-3.372724041436439,-0.02162002590664384,-0.2156364197982655,46.15384615384615,60,12.786450347260622,0.21310750578767704,1.352454865063666,63.33333333333333
30,125,200,100.0,12,False,147,-6.610406406765909,-0.044968751066434755,-0.39270879690135924,31.292517006802722,55,18.78617535438777,0.3415668246252322,1.69784975786968,45.45454545454545
30,125,200,100.0,16,True,160,-2.3726990877707905,-0.01482936929856744,-0.15016352314829023,46.875,64,12.786479592259298,0.19978874362905152,1.3080392123413607,62.5
30,125,200,100.0,16,False,151,-7.610406406765909,-0.05040004242891331,-0.44670358774613667,31.125827814569533,59,17.78617535438777,0.3014605992269113,1.5571530750019607,44.06779661016949
30,125,200,150.0,8,True,65,2.0000943973322567,0.03077068303588087,0.19852604228536552,50.76923076923077,30,2.000069489240565,0.0666689829746855,0.3114429786862204,60.0
30,125,200,150.0,8,False,64,-2.9929281931714877,-0.046764503018304496,-0.2678990511407818,32.8125,30,6.0,0.2,0.73282810879294,40.0
30,125,250,100.0,16,True,154,-0.37272903870014673,-0.0024203184331178357,-0.023974413115782536,47.4025974025974,64,14.78649669433437,0.23103901084897452,1.4880187135564302,62.5
30,125,250,100.0,16,False,143,-2.278291764002918,-0.015932110237782644,-0.13628208062267166,32.86713286713287,61,15.786175354387769,0.2587897599079962,1.3651194214093043,42.62295081967213
30,125,250,150.0,8,True,65,2.0000943973322567,0.03077068303588087,0.19852604228536552,50.76923076923077,30,2.0000694892405653,0.06666898297468551,0.3114429786862204,60.0
30,125,250,150.0,8,False,64,-2.9929281931714877,-0.046764503018304496,-0.2678990511407818,32.8125,30,6.0,0.2,0.73282810879294,40.0
30,125,250,150.0,12,True,74,2.000104577469768,0.027028440236077943,0.1877561190276413,51.35135135135135,33,3.0000805908185866,0.09091153305510868,0.4417380430108004,60.60606060606061
30,125,250,150.0,12,False,73,-2.9929281931714877,-0.0409990163448149,-0.2504266474957557,32.87671232876712,33,9.0,0.2727272727272727,1.040531963428944,42.42424242424242
30,125,250,150.0,16,True,77,3.000122516531637,0.038962630084826456,0.2756922447921053,51.94805194805194,36,4.000109835817265,0.11111416210603514,0.5602845160652861,61.111111111111114
30,125,250,150.0,16,False,75,-4.992928193171488,-0.06657237590895317,-0.4152195380772249,32.0,36,9.0,0.25,1.0,41.66666666666667
30,125,300,100.0,8,True,140,2.627251924632427,0.018766085175945905,0.17686180425607895,48.57142857142857,48,9.000129596389282,0.18750269992477672,1.0401313887010437,60.416666666666664
30,125,300,100.0,8,False,129,1.6163451471472996,0.012529807342227129,0.10060322869089941,34.10852713178294,47,13.0,0.2765957446808511,1.2647483850024301,42.5531914893617
30,125,300,100.0,12,True,144,1.627246967787813,0.011300326165193145,0.10783757108936146,47.91666666666667,57,13.000292094947921,0.22807529991136705,1.389223845709378,63.1578947368421
30,125,300,100.0,12,False,133,0.6163451471472987,0.004634174038701494,0.03785153998821281,33.83458646616541,54,15.0,0.2777777777777778,1.3632112899465982,42.592592592592595
30,125,300,100.0,16,True,148,2.627271921453459,0.017751837307117966,0.1722423610656704,48.64864864864865,62,12.000321339946597,0.19355356999913867,1.229829135375299,61.29032258064516
30,125,300,100.0,16,False,137,-0.3836548528526995,-0.0028004003857861276,-0.023256591255704822,33.57664233576642,59,13.0,0.22033898305084745,1.138666257759861,40.67796610169492
30,125,300,150.0,8,True,65,1.0001080313962838,0.015386277406096674,0.10182480731190896,52.307692307692314,28,1.0000694892405648,0.03571676747287732,0.1660813034909454,60.71428571428571
30,125,300,150.0,8,False,63,-4.992928193171487,-0.07925282846303948,-0.45481061057336963,31.746031746031743,28,5.0,0.17857142857142858,0.6333004963811236,39.285714285714285
30,125,300,150.0,12,True,74,1.0001182115337919,0.013515110966672864,0.09603564325320522,52.702702702702695,31,2.000080590818587,0.06451872873608346,0.3116010726427532,61.29032258064516
30,125,300,150.0,12,False,72,-4.992928193171488,-0.06934622490515956,-0.42413818654379776,31.944444444444443,31,8.0,0.25806451612903225,0.9548198320525771,41.935483870967744
30,125,300,150.0,16,True,77,2.000136150595661,0.025975794163580014,0.18780741555122235,53.246753246753244,34,3.0001098358172635,0.08823852458286069,0.44190570850608457,61.76470588235294
30,125,300,150.0,16,False,74,-6.992928193171488,-0.09449902963745253,-0.5905164083301991,31.08108108108108,34,8.0,0.23529411764705882,0.9154754164341271,41.17647058823529
30,125,350,100.0,8,True,138,2.6273023585336697,0.019038422887925142,0.1793288756530537,49.275362318840585,48,12.000129596389282,0.2500026999247767,1.3711463201854701,62.5
30,125,350,100.0,8,False,127,0.6163451471472996,0.004853111394860627,0.03873834284716736,33.85826771653544,47,16.0,0.3404255319148936,1.5480369493065715,44.680851063829785
30,125,350,100.0,12,True,142,1.6272974016890611,0.01145984085696522,0.109295465437629,48.59154929577465,57,16.000292094947923,0.2807068788587355,1.6953489787548108,64.91228070175438
30,125,350,100.0,12,False,131,-0.3836548528527013,-0.0029286629988755824,-0.023786980634588093,33.587786259541986,54,18.0,0.3333333333333333,1.6278820596099706,44.44444444444444
30,125,350,100.0,16,True,146,2.6273223553547034,0.017995358598319886,0.1745183519909719,49.31506849315068,62,15.000321339946597,0.2419406667733322,1.5235681832211185,62.903225806451616
30,125,350,100.0,16,False,135,-1.3836548528527004,-0.0102492952063163,-0.08465972603062095,33.33333333333333,59,16.0,0.2711864406779661,1.393167266583499,42.3728813559322
30,125,350,150.0,8,True,61,4.000100579824366,0.06557541934138306,0.41419773055891185,54.09836065573771,27,5.000069489240565,0.18518775886076166,0.816927264267796,66.66666666666666
30,125,350,150.0,8,False,59,-0.9929281931714877,-0.016829291409686233,-0.09180965888855493,33.89830508474576,27,9.0,0.3333333333333333,1.1401754250991378,44.44444444444444
30,125,350,150.0,12,True,70,4.000110759961877,0.057144439428026814,0.38985999319216563,54.285714285714285,30,6.0000805908185875,0.20000268636061957,0.9235609149497652,66.66666666666666
30,125,350,150.0,12,False,68,-0.9929281931714877,-0.01460188519369835,-0.08546701930916199,33.82352941176471,30,12.0,0.4,1.439245834257849,46.666666666666664
30,125,350,150.0,16,True,73,5.000128699023746,0.06849491368525679,0.4763828447730489,54.794520547945204,33,7.000109835817264,0.21212454047931104,1.021751066105379,66.66666666666666
30,125,350,150.0,16,False,70,-2.992928193171487,-0.042756117045306956,-0.2558649446994598,32.857142857142854,33,12.0,0.36363636363636365,1.3770607453181927,45.45454545454545
30,150,200,150.0,12,True,76,-2.999845539474785,-0.03947165183519454,-0.290986670678338,51.31578947368421,32,4.000069862294578,0.12500218319670556,0.5969375419484773,62.5
30,150,200,150.0,12,False,75,-10.238490633023149,-0.13651320844030865,-0.8763920899609009,29.333333333333332,32,7.276131291935022,0.22737910287296945,0.8629641924773046,40.625
30,150,200,150.0,16,True,79,1.0001713696524952,0.0126603970842088,0.09349605509347617,53.16455696202531,35,5.000090404555361,0.14285972584443887,0.7092087400749958,62.857142857142854
30,150,200,150.0,16,False,77,-9.23849063302315,-0.11998039783146949,-0.7758430678847974,29.87012987012987,34,8.276131291935023,0.24341562623338303,0.9509842133224438,41.17647058823529
30,150,250,100.0,8,True,140,-8.999759701944345,-0.06428399787103103,-0.6334351888833187,47.85714285714286,48,8.744612343166441,0.18217942381596752,1.0419972785418588,62.5
30,150,250,100.0,8,False,124,-0.6820661842968168,-0.005500533744329167,-0.04382903559011651,33.064516129032256,46,9.744480354559881,0.21183652944695394,0.9761261754839449,41.30434782608695
30,150,250,100.0,12,True,144,-9.999763939389604,-0.06944280513465002,-0.6921034526939291,47.22222222222222,58,13.744633527239833,0.2369764401248247,1.4667581275345323,63.793103448275865
30,150,250,100.0,12,False,128,-1.6820661842968159,-0.013141142064818874,-0.10656450908117157,32.8125,53,11.744480354559881,0.22159396895396002,1.0945889773983024,41.509433962264154
30,150,200,100.0,8,True,145,-11.999781102521245,-0.08275711105187065,-0.8271613298427808,46.206896551724135,52,8.744624475149836,0.168165855291343,0.9994285157319063,61.53846153846154
30,150,200,100.0,8,False,131,-3.8408459610090375,-0.02931943481686288,-0.2425944566715821,32.06106870229007,49,10.020611646494904,0.204502278499896,0.9770956271793966,40.816326530612244
30,150,200,100.0,12,True,150,-12.999748424161574,-0.0866649894944105,-0.8818260208031168,46.0,62,13.74464565922323,0.2216878332132779,1.417472956139445,62.903225806451616
30,150,200,100.0,12,False,136,-5.741003766609144,-0.04221326298977312,-0.3570993435604028,31.61764705882353,56,12.020611646494903,0.2146537794016947,1.0943555572904617,41.07142857142857
30,150,200,100.0,16,True,153,-10.999725866372454,-0.07189363311354545,-0.7388226837990973,47.05882352941176,66,13.74466620148401,0.20825251820430318,1.3730241481317007,62.121212121212125
30,150,200,100.0,16,False,139,-5.741003766609143,-0.0413021853712888,-0.35302029245949806,31.654676258992804,59,12.020611646494904,0.20373918044906617,1.0675905250261397,40.67796610169492
30,150,200,150.0,8,True,65,-1.999891313132391,-0.030767558663575247,-0.20696221834324038,50.76923076923077,29,3.0000610470685625,0.1034503809333987,0.47392841720483275,62.06896551724138
30,150,200,150.0,8,False,64,-8.994013953395466,-0.14053146802180416,-0.8294676148958139,29.6875,29,4.276131291935023,0.1474528031701732,0.5384504296513695,37.93103448275862
30,150,250,100.0,16,True,147,-7.999741381600482,-0.054420009398642735,-0.5481155860066617,48.29931972789115,63,12.744654069500614,0.2022960963412796,1.3042024500592526,61.904761904761905
30,150,250,100.0,16,False,131,-1.6820661842968159,-0.012840199880128366,-0.10530373222627908,32.82442748091603,57,10.744480354559881,0.18849965534315583,0.9700550234004952,40.35087719298245
30,150,250,150.0,8,True,65,-3.9998827835886495,-0.06153665820905615,-0.423689262037944,50.76923076923077,27,2.0000610470685625,0.07407633507661343,0.3373314909222755,62.96296296296296
30,150,250,150.0,8,False,63,-10.994013953395466,-0.17450815799040423,-1.034810922759358,28.57142857142857,27,3.0,0.1111111111111111,0.3910769444375214,37.03703703703704
30,150,250,150.0,12,True,74,-3.999873925735969,-0.054052350347783364,-0.39770574004853204,51.35135135135135,30,3.0000698622945783,0.10000232874315261,0.47414845054812144,63.33333333333333
30,150,250,150.0,12,False,72,-10.994013953395466,-0.1526946382416037,-0.9600285846599338,29.166666666666668,30,6.0,0.2,0.73282810879294,40.0
30,150,250,150.0,16,True,77,0.0001429833913126899,1.8569271599050635e-06,1.3668949825649912e-05,53.246753246753244,34,4.000104708386773,0.1176501384819639,0.5973069869324974,64.70588235294117
30,150,250,150.0,16,False,74,-9.994013953395466,-0.13505424261345225,-0.8554248375600753,29.72972972972973,32,7.0,0.21875,0.826626179845266,40.625
30,150,300,100.0,8,True,134,-3.9997686003459534,-0.029849019405566817,-0.2847164520784783,49.25373134328358,46,9.00013198860656,0.1956550432305774,1.085588770266218,63.04347826086957
30,150,300,100.0,8,False,120,2.6622526897307615,0.022185439081089678,0.17219238275936818,34.166666666666664,44,10.0,0.22727272727272727,1.0103923433792212,40.909090909090914
30,150,300,100.0,12,True,138,-4.9997728377912125,-0.036230237955008786,-0.3497976179649332,48.55072463768116,56,14.000153172679951,0.2500027352264277,1.5093569567867784,64.28571428571429
30,150,300,100.0,12,False,124,1.6622526897307601,0.013405263626860968,0.10596644388084031,33.87096774193548,51,12.0,0.23529411764705882,1.1268723396380222,41.17647058823529
30,150,300,100.0,16,True,141,-2.9997502800020897,-0.021274824680865886,-0.2077884240601175,49.645390070921984,61,13.000173714940738,0.2131176018842744,1.3425333758203128,62.295081967213115
30,150,300,100.0,16,False,127,1.662252689730761,0.013088603856147725,0.1046975025535761,33.85826771653544,55,11.0,0.2,1.0000000000000002,40.0
30,150,300,150.0,8,True,63,-1.9998839646798143,-0.031744189915552605,-0.2140136621408696,52.38095238095239,27,3.0000686076886067,0.11111365213661506,0.5150906532904855,66.66666666666666
30,150,300,150.0,8,False,61,-8.994013953395466,-0.14744285169500765,-0.8517508118499948,29.508196721311474,27,3.0,0.1111111111111111,0.3910769444375214,37.03703703703704
30,150,300,150.0,12,True,72,-1.9998751068271359,-0.02777604315037689,-0.20066696479759033,52.77777777777778,30,4.000077422914624,0.13333591409715415,0.6425166115134842,66.66666666666666
30,150,300,150.0,12,False,70,-8.994013953395466,-0.12848591361993522,-0.7897473436814366,30.0,30,6.0,0.2,0.73282810879294,40.0
30,150,300,150.0,16,True,75,2.000141802300146,0.026668557364001946,0.19302003123070466,54.666666666666664,34,5.000112269006818,0.14706212555902407,0.7577195825160293,67.64705882352942
30,150,300,150.0,16,False,72,-7.9940139533954655,-0.11102797157493702,-0.6880475395263146,30.555555555555557,32,7.0,0.21875,0.826626179845266,40.625
30,150,350,100.0,8,True,129,-8.999773612017558,-0.06976568691486479,-0.6638385759204928,48.06201550387597,46,10.000137678686542,0.21739429736275093,1.2190864332708986,65.21739130434783
30,150,350,100.0,8,False,116,-3.3437333568737735,-0.028825287559256667,-0.2219473588378765,31.896551724137932,44,13.0,0.29545454545454547,1.3037956285153256,43.18181818181818
30,150,350,100.0,12,True,133,-9.999777849462816,-0.07518629962002117,-0.7241618996126495,47.368421052631575,55,13.000158862759934,0.23636652477745335,1.4408437981380207,65.45454545454545
30,150,350,100.0,12,False,120,-4.343733356873772,-0.036197777973948096,-0.2840200309141422,31.666666666666664,50,13.0,0.26,1.229168696017547,42.0
30,150,350,100.0,16,True,136,-7.9997552916736945,-0.05882173008583599,-0.5729287444608174,48.529411764705884,60,12.00017940502072,0.20000299008367867,1.271411819032338,63.33333333333333
30,150,350,100.0,16,False,123,-4.343733356873773,-0.03531490534043718,-0.280442805384835,31.70731707317073,54,12.0,0.2222222222222222,1.0975178606954215,40.74074074074074
30,150,350,150.0,8,True,58,-0.9998889763514194,-0.017239465109507232,-0.11153445558934798,53.44827586206896,25,5.000068607688607,0.20000274430754428,0.8944398730144226,72.0
30,150,350,150.0,8,False,56,-5.0,-0.08928571428571429,-0.48003547156795157,30.357142857142854,25,5.0,0.2,0.6666666666666666,40.0
30,150,350,150.0,12,True,67,-0.9998801184987416,-0.014923583858190172,-0.1040392979792703,53.73134328358209,27,4.000077422914624,0.1481510156635046,0.7004180085961835,70.37037037037037
30,150,350,150.0,12,False,65,-5.0,-0.07692307692307693,-0.4444444444444444,30.76923076923077,27,6.0,0.2222222222222222,0.7687061147858074,40.74074074074074
30,150,350,150.0,16,True,70,3.0001367906285408,0.042859097008979156,0.299558193739866,55.714285714285715,30,3.0001122690068187,0.1000037423002273,0.5158247203247007,70.0
30,150,350,150.0,16,False,67,-4.0,-0.05970149253731343,-0.34851553478262215,31.343283582089555,28,5.0,0.17857142857142858,0.6333004963811238,39.285714285714285
40,90,200,100.0,8,True,151,-3.452868670553018,-0.022866679937437205,-0.22637255070444018,46.35761589403973,51,8.922065163052123,0.1749424541774926,0.9798263878009575,56.86274509803921
40,90,200,100.0,8,False,142,-6.58985441805704,-0.046407425479274934,-0.39523330611325036,31.690140845070424,48,13.921929481282874,0.29004019752672655,1.3520846678355045,43.75
40,90,200,100.0,12,True,159,-6.452792083921638,-0.040583598012085775,-0.4152733751623298,45.911949685534594,59,10.922068929885716,0.18511981237094435,1.1005056659040817,55.932203389830505
40,90,200,100.0,12,False,149,-7.58985441805704,-0.05093862025541638,-0.44499109417009297,31.543624161073826,56,17.921929481282874,0.32003445502290845,1.6072698549369266,44.642857142857146
40,90,200,100.0,16,True,162,-7.452760058331762,-0.0460046917180973,-0.47873904449422383,46.2962962962963,64,9.777452655536958,0.15277269774276497,0.9495182425690988,53.125
40,90,200,100.0,16,False,153,-8.58985441805704,-0.056142839333706146,-0.49775381172739086,31.372549019607842,61,18.921929481282874,0.31019556526693237,1.6273546882783099,44.26229508196721
40,90,200,150.0,8,True,65,-4.999918289320821,-0.07692181983570494,-0.4946112527929533,43.07692307692308,29,6.000065669195509,0.20689881617915548,0.8621946044612849,58.620689655172406
40,90,200,150.0,8,False,65,-8.0,-0.12307692307692308,-0.7216107642578542,29.230769230769234,28,17.0,0.6071428571428571,2.1085904880165436,53.57142857142857
40,90,200,150.0,12,True,74,-2.999903260099842,-0.04053923324459246,-0.27560412720162364,44.5945945945946,32,9.000065669195509,0.28125205216235966,1.2002673125540095,59.375
40,90,200,150.0,12,False,74,-5.0,-0.06756756756756757,-0.41577768194008385,31.08108108108108,31,20.0,0.6451612903225806,2.366905341655754,54.83870967741935
40,90,200,150.0,16,True,76,-2.999810006224859,-0.039471184292432356,-0.2756414476899078,46.05263157894737,35,12.00006566919551,0.3428590191198717,1.5034673910940788,60.0
40,90,200,150.0,16,False,76,-7.0,-0.09210526315789473,-0.578769403495685,30.263157894736842,34,23.0,0.6764705882352942,2.6088020149517623,55.88235294117647
40,90,250,100.0,8,True,146,-2.439216467263032,-0.016706962104541315,-0.16236269656641564,47.26027397260274,52,7.922065163052124,0.1523474069817716,0.8630156350380442,55.769230769230774
40,90,250,100.0,8,False,137,-7.589854418057041,-0.05540039721209519,-0.46459992879151013,31.386861313868614,49,12.921929481282872,0.2637128465567933,1.245496642615749,42.857142857142854
40,90,250,100.0,12,True,153,-7.439139880631652,-0.048621829285174195,-0.4901635184568034,46.40522875816993,60,9.922068929885716,0.16536781549809526,0.9928339405726363,55.00000000000001
40,90,250,100.0,12,False,143,-10.58985441805704,-0.07405492600039888,-0.6380238462082024,30.76923076923077,57,16.921929481282874,0.29687595581198023,1.5073014735876626,43.859649122807014
40,90,250,100.0,16,True,156,-8.439107855041776,-0.054096845224626766,-0.554989805634736,46.794871794871796,66,7.777452655536957,0.11784019175055996,0.7463161109536603,51.515151515151516
40,90,250,100.0,16,False,147,-11.58985441805704,-0.07884254706161252,-0.6897318614804795,30.612244897959183,63,16.921929481282874,0.2686020552584583,1.4378714246955082,42.857142857142854
40,90,250,150.0,8,True,63,-5.999918289320821,-0.09523679824318763,-0.6093006750756472,42.857142857142854,30,5.00006566919551,0.16666885563985032,0.7083385569016648,56.666666666666664
40,90,250,150.0,8,False,63,-9.0,-0.14285714285714285,-0.8299933065325822,28.57142857142857,29,16.0,0.5517241379310345,1.9474579822405904,51.724137931034484
40,90,250,150.0,12,True,71,-5.999903260099842,-0.08450567971971608,-0.5746111568996624,43.66197183098591,33,8.00006566919551,0.24242623239986397,1.0521624542963184,57.57575757575758
40,90,250,150.0,12,False,71,-8.0,-0.11267605633802817,-0.6885303726590963,29.577464788732392,32,19.0,0.59375,2.208223884326847,53.125
40,90,250,150.0,16,True,73,-5.999810006224858,-0.08218917816746381,-0.5746774895389466,45.20547945205479,36,11.000065669195509,0.30555737969987523,1.3596179586469113,58.333333333333336
40,90,250,150.0,16,False,73,-10.0,-0.136986301369863,-0.8559209850218257,28.767123287671232,35,22.0,0.6285714285714286,2.4524721982197755,54.285714285714285
40,90,300,100.0,8,True,143,-1.4392137736374124,-0.010064431983478409,-0.09731794179008232,48.25174825174825,52,8.922045898212415,0.17157780573485415,0.9455688832444447,53.84615384615385
40,90,300,100.0,8,False,135,-8.58985441805704,-0.06362855124486697,-0.5309463032888634,31.11111111111111,51,10.921929481282872,0.21415548002515436,1.0381556540045696,41.17647058823529
40,90,300,100.0,12,True,150,-6.4391371870060325,-0.04292758124670688,-0.43080446046464355,47.333333333333336,60,10.922049665046012,0.1820341610841002,1.067892498213342,53.333333333333336
40,90,300,100.0,12,False,141,-11.58985441805704,-0.08219754906423433,-0.704928408372037,30.49645390070922,59,14.921929481282872,0.2529140590047944,1.3124453435019665,42.3728813559322
40,90,300,100.0,16,True,153,-7.4391051614161565,-0.0486216023621971,-0.49671647940373004,47.712418300653596,66,8.777433390697249,0.13299141501056438,0.8241737457175208,50.0
40,90,300,100.0,16,False,145,-12.58985441805704,-0.08682658219349683,-0.7562240885658525,30.344827586206897,65,14.921929481282872,0.22956814586589033,1.253975267904911,41.53846153846154
40,90,300,150.0,8,True,64,-4.999905084066167,-0.07812351693853387,-0.5100055789979415,45.3125,30,7.000062011926337,0.23333540039754458,0.9602839921421773,56.666666666666664
40,90,300,150.0,8,False,64,-10.0,-0.15625,-0.9194621406122842,28.125,30,15.0,0.5,1.7950549357115013,50.0
40,90,300,150.0,12,True,72,-4.999890054845189,-0.0694429174284054,-0.4807698938170716,45.83333333333333,33,10.000062011926339,0.30303218217958605,1.2823494879515058,57.57575757575758
40,90,300,150.0,12,False,72,-9.0,-0.125,-0.772423883280537,29.166666666666668,33,18.0,0.5454545454545454,2.057983021710106,51.515151515151516
40,90,300,150.0,16,True,74,-4.999796800970207,-0.06756482163473253,-0.4808312407712541,47.2972972972973,36,13.000062011926339,0.36111283366462055,1.5741763496654537,58.333333333333336
40,90,300,150.0,16,False,74,-11.0,-0.14864864864864866,-0.9390425647459821,28.37837837837838,36,21.0,0.5833333333333334,2.304256392682858,52.77777777777778
40,90,350,100.0,8,True,139,-1.4391967436113706,-0.010353933407276047,-0.09867968505627507,48.201438848920866,52,10.922038817513593,0.21003920802910755,1.136655249780182,53.84615384615385
40,90,350,100.0,8,False,131,-11.0,-0.08396946564885496,-0.6929348671835834,30.53435114503817,51,13.921929481282872,0.27297900943691905,1.3140297248067574,43.13725490196079
40,90,350,100.0,12,True,146,-6.439120156979991,-0.044103562719041034,-0.43671549559368916,47.26027397260274,60,12.92204258434719,0.21536737640578651,1.2442036533847813,53.333333333333336
40,90,350,100.0,12,False,137,-14.0,-0.10218978102189781,-0.8674584667340458,29.927007299270077,59,17.921929481282874,0.3037615166319131,1.5681231327904688,44.06779661016949
40,90,350,100.0,16,True,149,-7.4390881313901165,-0.049926765982484,-0.5035076220683664,47.651006711409394,66,10.777426309998427,0.1632943380302792,0.9968766099779997,50.0
40,90,350,100.0,16,False,141,-15.0,-0.10638297872340426,-0.9174698042719673,29.78723404255319,65,17.921929481282874,0.2757219920197365,1.4981300032602074,43.07692307692308
40,90,350,150.0,8,True,62,-2.9999050840661683,-0.04838556587203497,-0.3087978694846567,46.774193548387096,28,9.000062011926339,0.3214307861402264,1.2742180886098369,60.71428571428571
40,90,350,150.0,8,False,62,-8.0,-0.12903225806451613,-0.7400670336975437,29.03225806451613,28,17.0,0.6071428571428571,2.1085904880165436,53.57142857142857
40,90,350,150.0,12,True,70,-2.9998900548451886,-0.042855572212074124,-0.2908387383740855,47.14285714285714,31,12.000062011926337,0.3870987745782689,1.5866665434020724,61.29032258064516
40,90,350,150.0,12,False,70,-7.0,-0.1,-0.6042179781166439,30.0,31,20.0,0.6451612903225806,2.366905341655754,54.83870967741935
40,90,350,150.0,16,True,72,-2.9997968009702074,-0.04166384445791955,-0.2908832687001937,48.61111111111111,34,15.00006201192634,0.44117829446842177,1.8710262501898618,61.76470588235294
40,90,350,150.0,16,False,72,-9.0,-0.125,-0.772423883280537,29.166666666666668,34,23.0,0.6764705882352942,2.6088020149517623,55.88235294117647
40,110,200,100.0,8,True,143,3.596001438713211,0.02514686320778469,0.2362453347508038,47.55244755244755,49,0.8288100516644881,0.016914490850295675,0.10046239219264375,55.10204081632652
40,110,200,100.0,8,False,133,-0.5218895473870049,-0.003923981559300789,-0.03198273118777831,33.08270676691729,46,12.828694574672737,0.2788846646667986,1.2745393280327462,43.47826086956522
40,110,200,100.0,12,True,148,4.596043634946184,0.031054348884771515,0.29504267445222315,47.2972972972973,57,7.8288100516644885,0.13734754476604366,0.82434190730693,56.14035087719298
40,110,200,100.0,12,False,138,0.478110452612996,0.003464568497195623,0.028712365617389782,33.33333333333333,54,19.82869457467274,0.3671980476791248,1.8052980622028305,46.2962962962963
40,110,200,100.0,16,True,151,3.5960708624887943,0.0238150388244291,0.23036048373349305,47.682119205298015,61,7.828847607036636,0.12834176404978093,0.7979485908585866,55.73770491803278
40,110,200,100.0,16,False,142,-0.5218895473870049,-0.0036752785027253866,-0.030953607732170253,33.098591549295776,58,21.82869457467274,0.37635680301159896,1.9166591677367653,46.55172413793103
40,110,200,150.0,8,True,64,-4.999909766749749,-0.07812359010546482,-0.5100060586182039,45.3125,29,7.190515345350686e-05,2.479488050120926e-06,1.1775755607250258e-05,58.620689655172406
40,110,200,150.0,8,False,63,-12.0,-0.19047619047619047,-1.1262957868555183,26.984126984126984,28,11.0,0.39285714285714285,1.364382080481293,46.42857142857143
40,110,200,150.0,12,True,73,-1.9999097667497472,-0.027396024202051332,-0.18445431230538117,45.20547945205479,32,3.000071905153453,0.0937522470360454,0.4415630855442416,59.375
40,110,200,150.0,12,False,72,-9.0,-0.125,-0.772423883280537,29.166666666666668,31,14.0,0.45161290322580644,1.6499158227686108,48.38709677419355
40,110,200,150.0,16,True,75,-1.9998405593020188,-0.026664540790693584,-0.1844809177925659,46.666666666666664,35,4.000109460525598,0.1142888417293028,0.5601275025755521,60.0
40,110,200,150.0,16,False,74,-11.0,-0.14864864864864866,-0.9390425647459821,28.37837837837838,34,17.0,0.5,1.9148542155126762,50.0
40,110,250,100.0,8,True,139,-0.4039783726456001,-0.0029063192276661876,-0.02737791624245556,47.482014388489205,52,0.828839972806408,0.015939230246277077,0.09628663184717241,53.84615384615385
40,110,250,100.0,8,False,129,-5.521889547387004,-0.04280534532858143,-0.3471601280449347,31.782945736434108,50,8.828694574672737,0.17657389149345473,0.8524142592152019,40.0
40,110,250,100.0,12,True,143,-1.4039361764126284,-0.009817735499389009,-0.09365381625827333,46.85314685314685,60,7.828839972806408,0.13048066621344015,0.7979075355296593,55.00000000000001
